Postcode,DZ,SIMD16_Rank,SIMD16_Vigintile,SIMD16_Decile,SIMD16_Quintile
AB51 4FQ,S01006900,6513,19,10,5
AB51 4FR,S01006901,4484,13,7,4
AB51 4FS,S01006898,5078,15,8,4
AB51 4FT,S01006898,5078,15,8,4
AB51 4FW,S01006898,5078,15,8,4
AB51 4FX,S01006900,6513,19,10,5
AB51 4FY,S01006907,4547,14,7,4
AB51 4GL,S01006996,5639,17,9,5
AB51 4GN,S01006898,5078,15,8,4
AB51 4GP,S01006901,4484,13,7,4
AB51 4GQ,S01006896,5293,16,8,4
AB51 4GR,S01006899,6871,20,10,5
AB51 4GT,S01006899,6871,20,10,5
AB51 4GU,S01006899,6871,20,10,5
AB51 4GW,S01006899,6871,20,10,5
AB51 4GX,S01006899,6871,20,10,5
AB51 4GY,S01006896,5293,16,8,4
AB51 4HG,S01006900,6513,19,10,5
AB51 4JB,S01006896,5293,16,8,4
AB51 4JD,S01006896,5293,16,8,4
AB51 4JE,S01006894,5173,15,8,4
AB51 4JF,S01006896,5293,16,8,4
AB51 4JG,S01006897,6516,19,10,5
AB51 4JH,S01006894,5173,15,8,4
AB51 4JJ,S01006894,5173,15,8,4
AB51 4JL,S01006908,4630,14,7,4
AB51 4JP,S01006898,5078,15,8,4
AB51 4JW,S01006896,5293,16,8,4
AB51 4JZ,S01006894,5173,15,8,4
AB51 4LA,S01006899,6871,20,10,5
AB51 4LB,S01006899,6871,20,10,5
AB51 4LD,S01006899,6871,20,10,5
AB51 4LE,S01006898,5078,15,8,4
AB51 4LF,S01006898,5078,15,8,4
AB51 4LG,S01006898,5078,15,8,4
AB51 4LH,S01006898,5078,15,8,4
AB51 4LJ,S01006913,5895,17,9,5
AB51 4LL,S01006913,5895,17,9,5
AB51 4LN,S01006913,5895,17,9,5
AB51 4LP,S01006913,5895,17,9,5
AB51 4LQ,S01006913,5895,17,9,5
AB51 4LR,S01006913,5895,17,9,5
AB51 4LS,S01006913,5895,17,9,5
AB51 4LT,S01006913,5895,17,9,5
AB51 4LU,S01006913,5895,17,9,5
AB51 4PF,S01006908,4630,14,7,4
AB51 4PS,S01006908,4630,14,7,4
AB51 4PT,S01006908,4630,14,7,4
AB51 4QL,S01006896,5293,16,8,4
AB51 4QN,S01006896,5293,16,8,4
AB51 4QP,S01006908,4630,14,7,4
AB51 4QR,S01006908,4630,14,7,4
AB51 4QT,S01006894,5173,15,8,4
AB51 4QW,S01006894,5173,15,8,4
AB51 4QX,S01006908,4630,14,7,4
AB51 4QY,S01006908,4630,14,7,4
AB51 4RA,S01006896,5293,16,8,4
AB51 4RB,S01006894,5173,15,8,4
AB51 4RD,S01006896,5293,16,8,4
AB51 4RE,S01006896,5293,16,8,4
AB51 4RF,S01006894,5173,15,8,4
AB51 4RG,S01006896,5293,16,8,4
AB51 4RH,S01006897,6516,19,10,5
AB51 4RJ,S01006908,4630,14,7,4
AB51 4RL,S01006908,4630,14,7,4
AB51 4RN,S01006896,5293,16,8,4
AB51 4RP,S01006896,5293,16,8,4
AB51 4RQ,S01006908,4630,14,7,4
AB51 4RR,S01006908,4630,14,7,4
AB51 4RS,S01006908,4630,14,7,4
AB51 4RT,S01006908,4630,14,7,4
AB51 4RU,S01006908,4630,14,7,4
AB51 4RW,S01006897,6516,19,10,5
AB51 4RX,S01006897,6516,19,10,5
AB51 4RY,S01006896,5293,16,8,4
AB51 4RZ,S01006897,6516,19,10,5
AB51 4SA,S01006907,4547,14,7,4
AB51 4SB,S01006907,4547,14,7,4
AB51 4SD,S01006907,4547,14,7,4
AB51 4SE,S01006907,4547,14,7,4
AB51 4SF,S01006895,4619,14,7,4
AB51 4SG,S01006895,4619,14,7,4
AB51 4SH,S01006907,4547,14,7,4
AB51 4SJ,S01006907,4547,14,7,4
AB51 4SN,S01006907,4547,14,7,4
AB51 4SP,S01006908,4630,14,7,4
AB51 4SQ,S01006908,4630,14,7,4
AB51 4SR,S01006907,4547,14,7,4
AB51 4SS,S01006896,5293,16,8,4
AB51 4ST,S01006907,4547,14,7,4
AB51 4SU,S01006908,4630,14,7,4
AB51 4SW,S01006896,5293,16,8,4
AB51 4SX,S01006895,4619,14,7,4
AB51 4SY,S01006895,4619,14,7,4
AB51 4TA,S01006895,4619,14,7,4
AB51 4TB,S01006895,4619,14,7,4
AB51 4TD,S01006895,4619,14,7,4
AB51 4TE,S01006895,4619,14,7,4
AB51 4TF,S01006895,4619,14,7,4
AB51 4TG,S01006895,4619,14,7,4
AB51 4TH,S01006895,4619,14,7,4
AB51 4TJ,S01006897,6516,19,10,5
AB51 4TL,S01006897,6516,19,10,5
AB51 4TN,S01006907,4547,14,7,4
AB51 4TP,S01006895,4619,14,7,4
AB51 4TQ,S01006897,6516,19,10,5
AB51 4TR,S01006895,4619,14,7,4
AB51 4TS,S01006895,4619,14,7,4
AB51 4TT,S01006895,4619,14,7,4
AB51 4TU,S01006897,6516,19,10,5
AB51 4TW,S01006908,4630,14,7,4
AB51 4TX,S01006895,4619,14,7,4
AB51 4TY,S01006897,6516,19,10,5
AB51 4TZ,S01006895,4619,14,7,4
AB51 4UE,S01006897,6516,19,10,5
AB51 4UF,S01006897,6516,19,10,5
AB51 4UG,S01006897,6516,19,10,5
AB51 4UH,S01006897,6516,19,10,5
AB51 4UY,S01006907,4547,14,7,4
AB51 4UZ,S01006907,4547,14,7,4
AB51 4WA,S01006895,4619,14,7,4
AB51 4WB,S01006907,4547,14,7,4
AB51 4WL,S01006895,4619,14,7,4
AB51 4WP,S01006908,4630,14,7,4
AB51 4WS,S01006907,4547,14,7,4
AB51 4WT,S01006907,4547,14,7,4
AB51 4WU,S01006907,4547,14,7,4
AB51 4WW,S01006910,6308,19,10,5
AB51 4WX,S01006901,4484,13,7,4
AB51 4WY,S01006901,4484,13,7,4
AB51 4WZ,S01006901,4484,13,7,4
AB51 4XZ,S01006907,4547,14,7,4
AB51 4YA,S01006907,4547,14,7,4
AB51 4YB,S01006907,4547,14,7,4
AB51 4YD,S01006907,4547,14,7,4
AB51 4YE,S01006907,4547,14,7,4
AB51 4YF,S01006907,4547,14,7,4
AB51 4YG,S01006897,6516,19,10,5
AB51 4YH,S01006907,4547,14,7,4
AB51 4YJ,S01006907,4547,14,7,4
AB51 4YL,S01006897,6516,19,10,5
AB51 4YN,S01006907,4547,14,7,4
AB51 4YP,S01006901,4484,13,7,4
AB51 4YQ,S01006907,4547,14,7,4
AB51 4YR,S01006907,4547,14,7,4
AB51 4YS,S01006907,4547,14,7,4
AB51 4YT,S01006907,4547,14,7,4
AB51 4YU,S01006907,4547,14,7,4
AB51 4YW,S01006907,4547,14,7,4
AB51 4ZB,S01006899,6871,20,10,5
AB51 4ZD,S01006896,5293,16,8,4
AB51 4ZE,S01006899,6871,20,10,5
AB51 4ZF,S01006899,6871,20,10,5
AB51 4ZG,S01006897,6516,19,10,5
AB51 4ZH,S01006907,4547,14,7,4
AB51 4ZJ,S01006907,4547,14,7,4
AB51 4ZL,S01006997,5730,17,9,5
AB51 4ZN,S01006898,5078,15,8,4
AB51 4ZP,S01006896,5293,16,8,4
AB51 4ZQ,S01006908,4630,14,7,4
AB51 4ZR,S01006900,6513,19,10,5
AB51 4ZS,S01006899,6871,20,10,5
AB51 4ZT,S01006900,6513,19,10,5
AB51 4ZU,S01006907,4547,14,7,4
AB51 4ZW,S01006896,5293,16,8,4
AB51 4ZX,S01006900,6513,19,10,5
AB51 4ZY,S01006901,4484,13,7,4
AB51 4ZZ,S01006900,6513,19,10,5
AB51 5AA,S01006989,5930,18,9,5
AB51 5AB,S01006915,5228,15,8,4
AB51 5AD,S01006915,5228,15,8,4
AB51 5AE,S01006915,5228,15,8,4
AB51 5AF,S01006989,5930,18,9,5
AB51 5AH,S01006915,5228,15,8,4
AB51 5AJ,S01006915,5228,15,8,4
AB51 5AL,S01006915,5228,15,8,4
AB51 5AN,S01006915,5228,15,8,4
AB51 5AP,S01006915,5228,15,8,4
AB51 5AQ,S01006915,5228,15,8,4
AB51 5AR,S01006915,5228,15,8,4
AB51 5AS,S01006915,5228,15,8,4
AB51 5AT,S01006915,5228,15,8,4
AB51 5AU,S01006995,5203,15,8,4
AB51 5AX,S01006915,5228,15,8,4
AB51 5AY,S01006915,5228,15,8,4
AB51 5BA,S01006995,5203,15,8,4
AB51 5BB,S01006915,5228,15,8,4
AB51 5BD,S01006989,5930,18,9,5
AB51 5BE,S01006915,5228,15,8,4
AB51 5BH,S01006915,5228,15,8,4
AB51 5BJ,S01006915,5228,15,8,4
AB51 5BL,S01006915,5228,15,8,4
AB51 5BN,S01006915,5228,15,8,4
AB51 5BP,S01006995,5203,15,8,4
AB51 5BQ,S01006995,5203,15,8,4
AB51 5BR,S01006995,5203,15,8,4
AB51 5BS,S01006915,5228,15,8,4
AB51 5BT,S01006915,5228,15,8,4
AB51 5BU,S01006915,5228,15,8,4
AB51 5BX,S01006915,5228,15,8,4
AB51 5BY,S01006915,5228,15,8,4
AB51 5BZ,S01006915,5228,15,8,4
AB51 5DA,S01006915,5228,15,8,4
AB51 5DB,S01006915,5228,15,8,4
AB51 5DD,S01006915,5228,15,8,4
AB51 5DE,S01006915,5228,15,8,4
AB51 5DF,S01006913,5895,17,9,5
AB51 5DH,S01006915,5228,15,8,4
AB51 5DJ,S01006912,5589,17,9,5
AB51 5DN,S01006913,5895,17,9,5
AB51 5DP,S01006913,5895,17,9,5
AB51 5DQ,S01006914,5979,18,9,5
AB51 5DR,S01006914,5979,18,9,5
AB51 5DS,S01006914,5979,18,9,5
AB51 5DT,S01006914,5979,18,9,5
AB51 5DU,S01006914,5979,18,9,5
AB51 5DX,S01006914,5979,18,9,5
AB51 5DY,S01006914,5979,18,9,5
AB51 5EA,S01006915,5228,15,8,4
AB51 5EB,S01006915,5228,15,8,4
AB51 5ED,S01006915,5228,15,8,4
AB51 5EE,S01006914,5979,18,9,5
AB51 5EF,S01006915,5228,15,8,4
AB51 5EG,S01006890,6852,20,10,5
AB51 5EH,S01006915,5228,15,8,4
AB51 5EJ,S01006915,5228,15,8,4
AB51 5EL,S01006915,5228,15,8,4
AB51 5EN,S01006915,5228,15,8,4
AB51 5EP,S01006915,5228,15,8,4
AB51 5EQ,S01006915,5228,15,8,4
AB51 5ER,S01006915,5228,15,8,4
AB51 5ES,S01006915,5228,15,8,4
AB51 5ET,S01006915,5228,15,8,4
AB51 5EU,S01006915,5228,15,8,4
AB51 5EW,S01006890,6852,20,10,5
AB51 5EX,S01006913,5895,17,9,5
AB51 5EY,S01006913,5895,17,9,5
AB51 5EZ,S01006890,6852,20,10,5
AB51 5FA,S01006915,5228,15,8,4
AB51 5FT,S01006893,5526,16,8,4
AB51 5FW,S01006889,3101,9,5,3
AB51 5FX,S01006889,3101,9,5,3
AB51 5FY,S01006889,3101,9,5,3
AB51 5FZ,S01006889,3101,9,5,3
AB51 5GA,S01006889,3101,9,5,3
AB51 5GB,S01006893,5526,16,8,4
AB51 5GD,S01006893,5526,16,8,4
AB51 5GE,S01006893,5526,16,8,4
AB51 5GF,S01006893,5526,16,8,4
AB51 5GG,S01006889,3101,9,5,3
AB51 5GH,S01006893,5526,16,8,4
AB51 5GJ,S01006889,3101,9,5,3
AB51 5GL,S01006889,3101,9,5,3
AB51 5GT,S01006912,5589,17,9,5
AB51 5GZ,S01006890,6852,20,10,5
AB51 5HA,S01006909,6401,19,10,5
AB51 5HB,S01006914,5979,18,9,5
AB51 5HD,S01006914,5979,18,9,5
AB51 5HE,S01006914,5979,18,9,5
AB51 5HF,S01006914,5979,18,9,5
AB51 5HG,S01006914,5979,18,9,5
AB51 5HH,S01006914,5979,18,9,5
AB51 5HJ,S01006914,5979,18,9,5
AB51 5HL,S01006914,5979,18,9,5
AB51 5HN,S01006914,5979,18,9,5
AB51 5HP,S01006914,5979,18,9,5
AB51 5HQ,S01006909,6401,19,10,5
AB51 5HR,S01006914,5979,18,9,5
AB51 5HS,S01006914,5979,18,9,5
AB51 5HT,S01006914,5979,18,9,5
AB51 5HU,S01006914,5979,18,9,5
AB51 5HW,S01006997,5730,17,9,5
AB51 5HX,S01006914,5979,18,9,5
AB51 5HY,S01006914,5979,18,9,5
AB51 5HZ,S01006997,5730,17,9,5
AB51 5JA,S01006914,5979,18,9,5
AB51 5JB,S01006898,5078,15,8,4
AB51 5JD,S01006890,6852,20,10,5
AB51 5JE,S01006890,6852,20,10,5
AB51 5JF,S01006890,6852,20,10,5
AB51 5JG,S01006890,6852,20,10,5
AB51 5JH,S01006909,6401,19,10,5
AB51 5JJ,S01006909,6401,19,10,5
AB51 5JL,S01006909,6401,19,10,5
AB51 5JN,S01006912,5589,17,9,5
AB51 5JP,S01006912,5589,17,9,5
AB51 5JQ,S01006912,5589,17,9,5
AB51 5JR,S01006910,6308,19,10,5
AB51 5JS,S01006912,5589,17,9,5
AB51 5JT,S01006910,6308,19,10,5
AB51 5JU,S01006910,6308,19,10,5
AB51 5JW,S01006909,6401,19,10,5
AB51 5JX,S01006910,6308,19,10,5
AB51 5JY,S01006910,6308,19,10,5
AB51 5JZ,S01006909,6401,19,10,5
AB51 5LA,S01006886,5319,16,8,4
AB51 5LB,S01006914,5979,18,9,5
AB51 5LD,S01006914,5979,18,9,5
AB51 5LE,S01006912,5589,17,9,5
AB51 5LF,S01006889,3101,9,5,3
AB51 5LG,S01006889,3101,9,5,3
AB51 5LH,S01006910,6308,19,10,5
AB51 5LJ,S01006910,6308,19,10,5
AB51 5LL,S01006910,6308,19,10,5
AB51 5LN,S01006910,6308,19,10,5
AB51 5LP,S01006886,5319,16,8,4
AB51 5LQ,S01006886,5319,16,8,4
AB51 5LR,S01006910,6308,19,10,5
AB51 5LS,S01006910,6308,19,10,5
AB51 5LT,S01006886,5319,16,8,4
AB51 5LU,S01006886,5319,16,8,4
AB51 5LW,S01006889,3101,9,5,3
AB51 5LX,S01006910,6308,19,10,5
AB51 5LY,S01006910,6308,19,10,5
AB51 5LZ,S01006910,6308,19,10,5
AB51 5NA,S01006910,6308,19,10,5
AB51 5NB,S01006891,5799,17,9,5
AB51 5ND,S01006909,6401,19,10,5
AB51 5NE,S01006891,5799,17,9,5
AB51 5NF,S01006891,5799,17,9,5
AB51 5NG,S01006892,3204,10,5,3
AB51 5NH,S01006892,3204,10,5,3
AB51 5NJ,S01006891,5799,17,9,5
AB51 5NL,S01006890,6852,20,10,5
AB51 5NN,S01006912,5589,17,9,5
AB51 5NP,S01006912,5589,17,9,5
AB51 5NQ,S01006912,5589,17,9,5
AB51 5NR,S01006912,5589,17,9,5
AB51 5NS,S01006912,5589,17,9,5
AB51 5NT,S01006912,5589,17,9,5
AB51 5NU,S01006912,5589,17,9,5
AB51 5NW,S01006891,5799,17,9,5
AB51 5NX,S01006912,5589,17,9,5
AB51 5NY,S01006910,6308,19,10,5
AB51 5NZ,S01006891,5799,17,9,5
AB51 5PA,S01006912,5589,17,9,5
AB51 5PB,S01006910,6308,19,10,5
AB51 5PD,S01006893,5526,16,8,4
AB51 5PE,S01006910,6308,19,10,5
AB51 5PF,S01006892,3204,10,5,3
AB51 5PG,S01006892,3204,10,5,3
AB51 5PH,S01006910,6308,19,10,5
AB51 5PJ,S01006910,6308,19,10,5
AB51 5PL,S01006891,5799,17,9,5
AB51 5PN,S01006910,6308,19,10,5
AB51 5PP,S01006910,6308,19,10,5
AB51 5PQ,S01006910,6308,19,10,5
AB51 5PR,S01006910,6308,19,10,5
AB51 5PS,S01006910,6308,19,10,5
AB51 5PT,S01006912,5589,17,9,5
AB51 5PU,S01006892,3204,10,5,3
AB51 5PW,S01006892,3204,10,5,3
AB51 5PX,S01006893,5526,16,8,4
AB51 5PY,S01006890,6852,20,10,5
AB51 5PZ,S01006891,5799,17,9,5
AB51 5QB,S01006910,6308,19,10,5
AB51 5QD,S01006891,5799,17,9,5
AB51 5QE,S01006892,3204,10,5,3
AB51 5QF,S01006909,6401,19,10,5
AB51 5QG,S01006892,3204,10,5,3
AB51 5QH,S01006915,5228,15,8,4
AB51 5QJ,S01006915,5228,15,8,4
AB51 5QL,S01006915,5228,15,8,4
AB51 5QN,S01006892,3204,10,5,3
AB51 5QP,S01006891,5799,17,9,5
AB51 5QQ,S01006909,6401,19,10,5
AB51 5QR,S01006909,6401,19,10,5
AB51 5QS,S01006909,6401,19,10,5
AB51 5QT,S01006890,6852,20,10,5
AB51 5QU,S01006909,6401,19,10,5
AB51 5QW,S01006909,6401,19,10,5
AB51 5QX,S01006909,6401,19,10,5
AB51 5QY,S01006890,6852,20,10,5
AB51 5QZ,S01006890,6852,20,10,5
AB51 5RA,S01006891,5799,17,9,5
AB51 5RB,S01006891,5799,17,9,5
AB51 5RD,S01006891,5799,17,9,5
AB51 5RE,S01006891,5799,17,9,5
AB51 5RF,S01006909,6401,19,10,5
AB51 5RG,S01006909,6401,19,10,5
AB51 5RH,S01006909,6401,19,10,5
AB51 5RJ,S01006910,6308,19,10,5
AB51 5RL,S01006891,5799,17,9,5
AB51 5RN,S01006891,5799,17,9,5
AB51 5RP,S01006891,5799,17,9,5
AB51 5RQ,S01006910,6308,19,10,5
AB51 5RR,S01006891,5799,17,9,5
AB51 5RS,S01006910,6308,19,10,5
AB51 5RT,S01006891,5799,17,9,5
AB51 5RU,S01006891,5799,17,9,5
AB51 5RW,S01006910,6308,19,10,5
AB51 5RX,S01006909,6401,19,10,5
AB51 5RY,S01006909,6401,19,10,5
AB51 5RZ,S01006910,6308,19,10,5
AB51 5SA,S01006891,5799,17,9,5
AB51 5SB,S01006909,6401,19,10,5
AB51 5SD,S01006909,6401,19,10,5
AB51 5SE,S01006892,3204,10,5,3
AB51 5SF,S01006892,3204,10,5,3
AB51 5SG,S01006892,3204,10,5,3
AB51 5SH,S01006891,5799,17,9,5
AB51 5SJ,S01006909,6401,19,10,5
AB51 5SL,S01006909,6401,19,10,5
AB51 5SN,S01006909,6401,19,10,5
AB51 5SP,S01006909,6401,19,10,5
AB51 5SQ,S01006912,5589,17,9,5
AB51 5SR,S01006912,5589,17,9,5
AB51 5SS,S01006891,5799,17,9,5
AB51 5ST,S01006891,5799,17,9,5
AB51 5SX,S01006912,5589,17,9,5
AB51 5SY,S01006912,5589,17,9,5
AB51 5SZ,S01006912,5589,17,9,5
AB51 5TB,S01006912,5589,17,9,5
AB51 5TD,S01006912,5589,17,9,5
AB51 5TH,S01006889,3101,9,5,3
AB51 5TJ,S01006889,3101,9,5,3
AB51 5UA,S01006912,5589,17,9,5
AB51 5UD,S01006903,2681,8,4,2
AB51 5UP,S01006905,5669,17,9,5
AB51 5UQ,S01006905,5669,17,9,5
AB51 5WS,S01006907,4547,14,7,4
AB51 5WT,S01006912,5589,17,9,5
AB51 5WU,S01006912,5589,17,9,5
AB51 5WW,S01006907,4547,14,7,4
AB51 5WX,S01006907,4547,14,7,4
AB51 5WY,S01006912,5589,17,9,5
AB51 5WZ,S01006907,4547,14,7,4
AB51 5XJ,S01006912,5589,17,9,5
AB51 5XL,S01006912,5589,17,9,5
AB51 5XN,S01006903,2681,8,4,2
AB51 5XZ,S01006912,5589,17,9,5
AB51 5YA,S01006912,5589,17,9,5
AB51 5YB,S01006912,5589,17,9,5
AB51 5YD,S01006912,5589,17,9,5
AB51 5YE,S01006912,5589,17,9,5
AB51 5YF,S01006910,6308,19,10,5
AB51 5YG,S01006910,6308,19,10,5
AB51 5YH,S01006910,6308,19,10,5
AB51 5YJ,S01006910,6308,19,10,5
AB51 5YL,S01006910,6308,19,10,5
AB51 5YN,S01006907,4547,14,7,4
AB51 5YQ,S01006907,4547,14,7,4
AB51 5YR,S01006907,4547,14,7,4
AB51 5YS,S01006907,4547,14,7,4
AB51 5ZU,S01006891,5799,17,9,5
AB51 6AA,S01006913,5895,17,9,5
AB51 6AB,S01006911,6460,19,10,5
AB51 6AD,S01006911,6460,19,10,5
AB51 6AE,S01006911,6460,19,10,5
AB51 6AF,S01006911,6460,19,10,5
AB51 6AG,S01006911,6460,19,10,5
AB51 6AH,S01006911,6460,19,10,5
AB51 6AJ,S01006911,6460,19,10,5
AB51 6AL,S01006911,6460,19,10,5
AB51 6AN,S01006911,6460,19,10,5
AB51 6AP,S01006911,6460,19,10,5
AB51 6AQ,S01006911,6460,19,10,5
AB51 6AR,S01006911,6460,19,10,5
AB51 6AS,S01006911,6460,19,10,5
AB51 6AT,S01006911,6460,19,10,5
AB51 6AW,S01006913,5895,17,9,5
AB51 6AZ,S01006913,5895,17,9,5
AB51 6BA,S01006913,5895,17,9,5
AB51 6BB,S01006913,5895,17,9,5
AB51 6BE,S01006913,5895,17,9,5
AB51 6BG,S01006913,5895,17,9,5
AB51 6HJ,S01006911,6460,19,10,5
AB51 6HL,S01006913,5895,17,9,5
AB51 7EX,S01006886,5319,16,8,4
AB51 7GX,S01006590,3220,10,5,3
AB51 7HA,S01006886,5319,16,8,4
AB51 7HB,S01006886,5319,16,8,4
AB51 7HD,S01006886,5319,16,8,4
AB51 7HE,S01006886,5319,16,8,4
AB51 7HF,S01006886,5319,16,8,4
AB51 7HG,S01006886,5319,16,8,4
AB51 7HH,S01006886,5319,16,8,4
AB51 7HJ,S01006886,5319,16,8,4
AB51 7HL,S01006886,5319,16,8,4
AB51 7HN,S01006886,5319,16,8,4
AB51 7HP,S01006886,5319,16,8,4
AB51 7HQ,S01006886,5319,16,8,4
AB51 7HR,S01006886,5319,16,8,4
AB51 7HS,S01006886,5319,16,8,4
AB51 7HT,S01006886,5319,16,8,4
AB51 7HU,S01006886,5319,16,8,4
AB51 7HX,S01006886,5319,16,8,4
AB51 7JA,S01006886,5319,16,8,4
AB51 7JB,S01006886,5319,16,8,4
AB51 7JD,S01006886,5319,16,8,4
AB51 7JE,S01006886,5319,16,8,4
AB51 7JF,S01006880,5967,18,9,5
AB51 7JG,S01006880,5967,18,9,5
AB51 7JH,S01006880,5967,18,9,5
AB51 7JJ,S01006886,5319,16,8,4
AB51 7JL,S01006886,5319,16,8,4
AB51 7JN,S01006886,5319,16,8,4
AB51 7JP,S01006880,5967,18,9,5
AB51 7JQ,S01006880,5967,18,9,5
AB51 7JR,S01006880,5967,18,9,5
AB51 7JS,S01006880,5967,18,9,5
AB51 7JT,S01006880,5967,18,9,5
AB51 7JU,S01006880,5967,18,9,5
AB51 7JW,S01006880,5967,18,9,5
AB51 7JX,S01006880,5967,18,9,5
AB51 7JY,S01006880,5967,18,9,5
AB51 7LA,S01006880,5967,18,9,5
AB51 7LB,S01006880,5967,18,9,5
AB51 7LD,S01006880,5967,18,9,5
AB51 7LE,S01006880,5967,18,9,5
AB51 7LF,S01006880,5967,18,9,5
AB51 7LG,S01006880,5967,18,9,5
AB51 7LJ,S01006880,5967,18,9,5
AB51 7LL,S01006880,5967,18,9,5
AB51 7LN,S01006880,5967,18,9,5
AB51 7LP,S01006880,5967,18,9,5
AB51 7LQ,S01006858,5198,15,8,4
AB51 7LR,S01006858,5198,15,8,4
AB51 7LS,S01006858,5198,15,8,4
AB51 7LT,S01006858,5198,15,8,4
AB51 7LX,S01006858,5198,15,8,4
AB51 7NA,S01006858,5198,15,8,4
AB51 7NB,S01006858,5198,15,8,4
AB51 7ND,S01006858,5198,15,8,4
AB51 7NE,S01006858,5198,15,8,4
AB51 7NJ,S01006858,5198,15,8,4
AB51 7NL,S01006858,5198,15,8,4
AB51 7NN,S01006858,5198,15,8,4
AB51 7NP,S01006858,5198,15,8,4
AB51 7NQ,S01006858,5198,15,8,4
AB51 7NR,S01006858,5198,15,8,4
AB51 7NS,S01006858,5198,15,8,4
AB51 7NT,S01006858,5198,15,8,4
AB51 7NX,S01006858,5198,15,8,4
AB51 7PA,S01006880,5967,18,9,5
AB51 7PB,S01006880,5967,18,9,5
AB51 7PD,S01006858,5198,15,8,4
AB51 7PE,S01006858,5198,15,8,4
AB51 7PJ,S01006880,5967,18,9,5
AB51 7PL,S01006881,5834,17,9,5
AB51 7PN,S01006858,5198,15,8,4
AB51 7PP,S01006858,5198,15,8,4
AB51 7PQ,S01006858,5198,15,8,4
AB51 7PS,S01006858,5198,15,8,4
AB51 7PT,S01006858,5198,15,8,4
AB51 7PX,S01006858,5198,15,8,4
AB51 7QA,S01006858,5198,15,8,4
AB51 7QB,S01006858,5198,15,8,4
AB51 7QD,S01006858,5198,15,8,4
AB51 7QE,S01006858,5198,15,8,4
AB51 7QJ,S01006858,5198,15,8,4
AB51 7QL,S01006858,5198,15,8,4
AB51 7QN,S01006858,5198,15,8,4
AB51 7QP,S01006858,5198,15,8,4
AB51 7QQ,S01006880,5967,18,9,5
AB51 7QR,S01006881,5834,17,9,5
AB51 7QS,S01006881,5834,17,9,5
AB51 7QT,S01006881,5834,17,9,5
AB51 7QX,S01006881,5834,17,9,5
AB51 7RA,S01006858,5198,15,8,4
AB51 7RB,S01006881,5834,17,9,5
AB51 7RD,S01006858,5198,15,8,4
AB51 7RJ,S01006858,5198,15,8,4
AB51 7RL,S01006858,5198,15,8,4
AB51 7RN,S01006858,5198,15,8,4
AB51 7RP,S01006858,5198,15,8,4
AB51 7RQ,S01006880,5967,18,9,5
AB51 7RR,S01006880,5967,18,9,5
AB51 7RS,S01006881,5834,17,9,5
AB51 7RT,S01006886,5319,16,8,4
AB51 7RX,S01006881,5834,17,9,5
AB51 7SA,S01006881,5834,17,9,5
AB51 7SB,S01006881,5834,17,9,5
AB51 7SD,S01006886,5319,16,8,4
AB51 7SJ,S01006881,5834,17,9,5
AB51 7SL,S01006881,5834,17,9,5
AB51 7SN,S01006886,5319,16,8,4
AB51 7SP,S01006886,5319,16,8,4
AB51 7SQ,S01006886,5319,16,8,4
AB51 7SR,S01006886,5319,16,8,4
AB51 7SS,S01006886,5319,16,8,4
AB51 7YA,S01006886,5319,16,8,4
AB51 7YB,S01006881,5834,17,9,5
AB51 7YD,S01006881,5834,17,9,5
AB51 7YF,S01006886,5319,16,8,4
AB51 7YH,S01006907,4547,14,7,4
AB51 8GJ,S01006995,5203,15,8,4
AB51 8GL,S01006996,5639,17,9,5
AB51 8QS,S01006995,5203,15,8,4
AB51 8QT,S01006995,5203,15,8,4
AB51 8QU,S01006995,5203,15,8,4
AB51 8RA,S01006995,5203,15,8,4
AB51 8SA,S01006996,5639,17,9,5
AB51 8SB,S01006996,5639,17,9,5
AB51 8SD,S01006995,5203,15,8,4
AB51 8SE,S01006996,5639,17,9,5
AB51 8SL,S01006994,3352,10,5,3
AB51 8SN,S01006994,3352,10,5,3
AB51 8SP,S01006994,3352,10,5,3
AB51 8SQ,S01006994,3352,10,5,3
AB51 8SR,S01006994,3352,10,5,3
AB51 8SS,S01006992,4831,14,7,4
AB51 8ST,S01006992,4831,14,7,4
AB51 8SU,S01006992,4831,14,7,4
AB51 8SX,S01006992,4831,14,7,4
AB51 8SY,S01006992,4831,14,7,4
AB51 8TA,S01006992,4831,14,7,4
AB51 8TB,S01006992,4831,14,7,4
AB51 8TD,S01006992,4831,14,7,4
AB51 8TE,S01006992,4831,14,7,4
AB51 8TH,S01006992,4831,14,7,4
AB51 8TJ,S01006992,4831,14,7,4
AB51 8TL,S01006992,4831,14,7,4
AB51 8TN,S01006992,4831,14,7,4
AB51 8TP,S01006994,3352,10,5,3
AB51 8TQ,S01006994,3352,10,5,3
AB51 8TR,S01006992,4831,14,7,4
AB51 8TS,S01006994,3352,10,5,3
AB51 8TT,S01006994,3352,10,5,3
AB51 8TU,S01006995,5203,15,8,4
AB51 8TX,S01006992,4831,14,7,4
AB51 8TY,S01006992,4831,14,7,4
AB51 8TZ,S01006992,4831,14,7,4
AB51 8UA,S01006996,5639,17,9,5
AB51 8UB,S01006992,4831,14,7,4
AB51 8UD,S01006996,5639,17,9,5
AB51 8UE,S01006995,5203,15,8,4
AB51 8UF,S01006996,5639,17,9,5
